,Title,Author,Release date,Price $
5474,The Burning Shores,Frederic Wehrey,10-02-18,24
5475,Girl in Hyacinth Blue,Susan Vreeland,02-28-03,19
5476,The Modern Scholar,Professor Michael D.C. Drout,02-28-03,50
5477,The Golem's Eye,Jonathan Stroud,02-28-03,18
5478,Chronicles of Avonlea,L.M. Montgomery,02-28-03,17
5479,The Riddle of the Labyrinth,Margalit Fox,02-28-03,20
5480,The Craft of Scene Writing,Jim Mercurio,02-28-03,21
5481,Why Are All the Black Kids Sitting Together in the Cafeteria?,Beverly Daniel Tatum,02-28-03,23
5482,Higher,Neal Bascomb,02-28-03,25
5483,Los cuatro acuerdos (Narración en Castellano) [The Four Agreements (Castilian Narration)],Janet Mills,02-28-03,6
5484,Ungrading,Susan D. Blum - editor,02-28-03,17
5485,Why Don't Students Like School?,Daniel T. Willingham,02-28-03,24
5486,Lost at School,Ross W. Greene PhD,02-28-03,26
5487,Boys Adrift,Leonard Sax,02-28-03,20
5488,Super Courses,Ken Bain,02-28-03,17
5489,Start Your Own Freelance Writing Business,The Staff of Entrepreneur Media Inc.,02-28-03,17
5490,The Indian in the Cupboard,Lynne Reid Banks,02-28-03,15
5491,The Science of Storytelling,Will Storr,02-28-03,30
5492,"Learn Japanese - Ultimate Getting Started with Japanese Box Set, Lessons 1-55",Innovative Language Learning,02-28-03,35
5493,U.S. Presidents for Dummies (2nd Edition),Marcus A. Stadelmann,02-28-03,24
5494,Effective Editing,Molly McCowan,02-28-03,10
5495,Unsouled,Will Wight,09-25-19,17
5496,Knife of Dreams,Robert Jordan,09-25-19,39
5497,Caliban's War,James S. A. Corey,09-25-19,24
5498,The City,Dean Koontz,09-25-19,28
5499,Dirty Wolf: A Curvy Girl and Wolf Shifter Romance,Aidy Award,09-25-19,21
5500,The Prestige,Christopher Priest,09-25-19,23
5501,The Talisman,Stephen King,09-25-19,15
5502,Wolves of the Calla,Stephen King,09-25-19,35
5503,Shadow of Night,Deborah Harkness,09-25-19,30
5504,Fear the Sky,Stephen Moss,09-25-19,35
5505,Star Wars: Darth Plagueis,James Luceno,09-25-19,18
5506,Summer Knight,Jim Butcher,09-25-19,27
5507,Death Masks,Jim Butcher,09-25-19,20
5508,Blood Rites,Jim Butcher,09-25-19,21
5509,Dead Beat,Jim Butcher,09-25-19,20
5510,Ghost Story,Jim Butcher,09-25-19,20
5511,"Changes: The Dresden Files, Book 12",Jim Butcher,09-25-19,17
5512,White Night,Jim Butcher,09-25-19,20
5513,Turn Coat,Jim Butcher,09-25-19,20
5514,Cold Days,Jim Butcher,09-25-19,20
5515,Operation Gladio,Paul L. Williams,04-21-15,25
5516,Napoleon's Buttons,Penny Le Couteur,04-21-15,28
5517,Finding Tamika,Erika Alexander,04-21-15,30
5518,The Culture Clash,Jean Donaldson,04-21-15,27
5519,Heidegger in 90 Minutes,Paul Strathern,04-21-15,14
5520,Nudge,Richard H. Thaler,04-21-15,21
5521,Beyond Good and Evil,Friedrich Nietzsche,04-21-15,22
5522,The Westies,T. J. English,04-21-15,30
5523,Total Cat Mojo,Jackson Galaxy,04-21-15,24
5524,The Road to Wigan Pier,George Orwell,04-21-15,21
5525,Immortal Man,Neville Goddard,04-21-15,21
5526,A Separate Reality,Carlos Castaneda,04-21-15,28
5527,When Chickenheads Come Home to Roost,Joan Morgan,04-21-15,21
5528,Active Hope,Joanna Macy PhD,04-21-15,24
5529,Freedom: The Philosophy of Liberation,The Great Courses,04-21-15,15
5530,Sister Citizen,Melissa V. Harris-Perry,04-21-15,28
5531,Watch Your Mouth,Dr. Tony Evans,04-21-15,23
5532,Culturize,Jimmy Casas,04-21-15,14
5533,Women Who Run with the Wolves,Clarissa Pinkola Estés,04-21-15,15
5534,Pushout,Monique W. Morris,04-21-15,23
5535,Diary of a Street Diva,Ashley & JaQuavis,04-11-17,24
5536,Once an Eagle,Anton Myrer,04-11-17,30
5537,Scarlet Feather,Maeve Binchy,04-11-17,38
5538,Beyond the Badge: Fletch,Jeanne St. James,04-11-17,25
5539,The Sheriffs of Savage Wells,Sarah M. Eden,04-11-17,24
5540,The Scot's Protector,Keira Montclair,04-11-17,20
5541,Torn Between Two Lovers,Carl Weber,04-11-17,19
5542,Through My Window,Ariana Godoy,04-11-17,25
5543,"Forever, Jack",Natasha Boyd,04-11-17,24
5544,Without Regret,R. L. Mathewson,04-11-17,25
5545,The Heir,Grace Burrowes,04-11-17,30
5546,Murder on Black Swan Lane,Andrea Penrose,04-11-17,24
5547,Cold Blooded,Lisa Jackson,04-11-17,35
5548,One Plus One,Jojo Moyes,04-11-17,32
5549,Reign of Dragons,Olivia Ash,04-11-17,30
5550,Unzipped,Lauren Blakely,04-11-17,30
5551,HIM,Sarina Bowen,04-11-17,17
5552,Off to the Races,Elsie Silver,04-11-17,17
5553,Without Merit,Colleen Hoover,04-11-17,18
5554,Tell Me You're Mine,J. S. Scott,04-11-17,30
5555,Level Five,William Ledbetter,07-17-18,35
5556,The Dark Between,Terry Maggert,07-17-18,35
5557,The World Set Free,H. G. Wells,07-17-18,20
5558,TFS Ingenuity,Tori L. Harris,07-17-18,24
5559,Zombie Fallout,Mark Tufo,07-17-18,25
5560,The Last Exodus,Paul Tassi,07-17-18,25
5561,Nomad,Matthew Mather,07-17-18,24
5562,Star Wars: The Old Republic: Revan,Drew Karpyshyn,07-17-18,15
5563,Tiamat's Wrath,James S. A. Corey,07-17-18,38
5564,Great Classic Science Fiction,Stanley G. Weinbaum,07-17-18,15
5565,Rule of Two,Drew Karpyshyn,07-17-18,23
5566,Ascend Online,Luke Chmilenko,07-17-18,30
5567,Pawn of Prophecy,David Eddings,07-17-18,15
5568,Meg: Hell’s Aquarium,Steve Alten,07-17-18,24
5569,Falling Free,Lois McMaster Bujold,07-17-18,19
5570,The Fuller Memorandum,Charles Stross,07-17-18,28
5571,Planet of the Apes,Pierre Boulle,07-17-18,15
5572,Yesterday's Gone: Season One,Sean Platt,07-17-18,35
5573,"So Long, Lollipops",Sarah Lyons Fleming,07-17-18,4
5574,Earthside,Dennis E. Taylor,07-17-18,26
5575,"Babies Are Not Pizzas: They're Born, Not Delivered!",Rebecca Dekker,09-24-19,17
5576,Sexual Consent,Milena Popova,09-24-19,14
5577,How to Conceive Naturally,Christa Orecchio,09-24-19,28
5578,Coming Soon,Dania Schiftan,09-24-19,14
5579,This Book Will Make You Feel Something,Florence Bark,09-24-19,27
5580,Body Language: Secrets of Body Language - Female Body Language. Learn to Tell If She's Interested or Not!,James Beckett,09-24-19,6
5581,New dad hacks 2 in 1,William Harding,09-24-19,20
5582,Cherish the First Six Weeks,Helen Moon,09-24-19,24
5583,The New Monogamy,Tammy Nelson PhD,09-24-19,17
5584,Sexed Up,Julia Serano,09-24-19,21
5585,Qué se puede esperar cuando se está esperando (Narración en Castellano) [What to Expect When You're Expecting],Heidi Murkoff,09-24-19,35
5586,The Headspace Guide to...A Mindful Pregnancy,Andy Puddicombe,09-24-19,21
5587,Laid and Confused,Maria Yagoda,09-24-19,19
5588,LGBTQ Clients in Therapy,Joe Kort,09-24-19,24
5589,Fire Island,Jack Parlett,09-24-19,21
5590,Sex Addiction: The Partner's Perspective,Paula Hall,09-24-19,17
5591,Why Good Sex Matters,Nan Wise,09-24-19,17
5592,Sexing the Body,Anne Fausto-Sterling,09-24-19,22
5593,The Savvy Ally,Jeannie Gainsburg,09-24-19,17
5594,My Caesarean,Amanda Fields - edited by,09-24-19,17
5595,The Salt Path,Raynor Winn,04-20-21,28
5596,In Search of Captain Zero,Allan C. Weisbecker,04-20-21,18
5597,The White Darkness,David Grann,04-20-21,14
5598,The Mutiny on Board H.M.S. Bounty,William Bligh,04-20-21,20
5599,Buried in the Sky,Peter Zuckerman,04-20-21,17
5600,Three Weeks with My Brother,Nicholas Sparks,04-20-21,12
5601,The Longest Way Home,Andrew McCarthy,04-20-21,22
5602,The Garden of the Gods,Gerald Durrell,04-20-21,14
5603,Peter Mayle's Provence: Including 'A Year in Provence' and 'Toujours Provence',Peter Mayle,04-20-21,15
5604,Little Princes,Conor Grennan,04-20-21,22
5605,Two Trees Make a Forest,Jessica J. Lee,04-20-21,21
5606,Iberia,James A. Michener,04-20-21,49
5607,Notes From China,Barbara W. Tuchman,04-20-21,10
5608,Investment Biker,Jim Rogers,04-20-21,26
5609,In Search of Buddha's Daughters,Christine Toomey,04-20-21,23
5610,A Country Between,Stephanie Saldana,04-20-21,31
5611,Family Road Trip Trivia,Bradley Blake,04-20-21,3
5612,Haunted in America,Leslie Rule,04-20-21,29
5613,Buying Disney's World,Aaron Goldberg,04-20-21,13
5614,Walking the Himalayas,Levison Wood,04-20-21,19
5615,The Hidden History of Burma,Thant Myint-U,11-12-19,21
5616,North Korea Confidential,Daniel Tudor,11-12-19,18
5617,Indelible City,Louisa Lim,11-12-19,17
5618,Superpower Interrupted,Michael Schuman,11-12-19,21
5619,Bully of Asia,Steven W. Mosher,11-12-19,22
5620,The Great U.S.-China Tech War,Gordon G. Chang,11-12-19,6
5621,China,Thomas Orlik,11-12-19,17
5622,See You Again in Pyongyang,Travis Jeppesen,11-12-19,21
5623,The Dean of Shandong,Daniel A. Bell,11-12-19,20
5624,Dealing with China,Henry M. Paulson,11-12-19,22
5625,India,Patrick French,11-12-19,26
5626,Under Red Skies,Karoline Kan,11-12-19,21
5627,The New China Playbook,Keyu Jin,11-12-19,27
5628,China's Civilian Army,Peter Martin,11-12-19,17
5629,China's Western Horizon,Daniel Markey,11-12-19,17
5630,The Pivot,Kurt Campbell,11-12-19,22
5631,Deceiving the Sky,Bill Gertz,11-12-19,30
5632,Bending Adversity,David Pilling,11-12-19,21
5633,Trafficking Data,Aynne Kokas,11-12-19,15
5634,Mao's Army Goes to Sea,Toshi Yoshihara,11-12-19,17
5635,Fully Automated Luxury Communism,Aaron Bastani,08-25-20,17
5636,Grey Wolf,Simon Dunstan,08-25-20,25
5637,The Plot to Kill King,Dr. William F. Pepper Esq.,08-25-20,30
5638,Garbage Bag Suitcase,Shenandoah Chefalo,08-25-20,24
5639,The Enemy Within,David Horowitz,08-25-20,17
5640,Men in Black,Mark R. Levin,08-25-20,21
5641,"Abraham Lincoln: A Life, Volume One",Michael Burlingame,08-25-20,40
5642,The Politically Incorrect Guide to the Constitution,Kevin R.C. Gutzman,08-25-20,17
5643,Socialism...Seriously,Danny Katch,08-25-20,20
5644,America Alone,Mark Steyn,08-25-20,21
5645,Blood Brothers,Elias Chacour,08-25-20,24
5646,Magical Passes,Carlos Castaneda,08-25-20,21
5647,Political Science for Dummies,Marcus A. Stadelmann,08-25-20,21
5648,White Flight,Kevin M. Kruse,08-25-20,30
5649,A History of Freedom,Rufus J. Fears,08-25-20,42
5650,Authoritarian Nightmare,John W. Dean,08-25-20,21
5651,The Founding Myth,Andrew L. Seidel,08-25-20,21
5652,FDR's Folly,Jim Powell,08-25-20,25
5653,From the War on Poverty to the War on Crime,Elizabeth Hinton,08-25-20,30
5654,No Safe Spaces,Adam Carolla - foreword,08-25-20,17
5655,A Voice for the Horse,John Saint Ryan,05-04-22,17
5656,Kit Kat & Lucy,Lonnie Hull DuPont,05-04-22,23
5657,Rin Tin Tin,Susan Orlean,05-04-22,18
5658,"Chicken Soup for the Cat Lover's Soul: Stories of Feline Affection, Mystery and Charm",Jack Canfield,05-04-22,22
5659,Feline Philosophy,John Gray,05-04-22,12
5660,"Our Dogs, Ourselves",Alexandra Horowitz,05-04-22,15
5661,Tell Your Dog You're Pregnant,Lewis Kirkham,05-04-22,28
5662,The Penguin Lessons,Tom Michell,05-04-22,15
5663,The Complete Guide to the Cane Corso,Vanessa Richie,05-04-22,17
5664,What It Takes to Save a Life,Kwane Stewart,05-04-22,32
5665,Sergeant Rex,Mike Dowling,05-04-22,24
5666,Labrador Retriever Training: The Ultimate Guide to Training Your Labrador Retriever Puppy,Brittany Boykin,05-04-22,13
5667,Tiny but Mighty,Hannah Shaw,05-04-22,18
5668,The Goldendoodle Handbook: The Essential Guide For New & Prospective Goldendoodle Owners (Canine Handbooks),Linda Whitwam,05-04-22,22
5669,Homer's Odyssey,Gwen Cooper,05-04-22,16
5670,Walking with Peety,Eric O'Grey,05-04-22,21
5671,Crossing the Line,Kareem Rosser,05-04-22,15
5672,Wag,Zazie Todd,05-04-22,12
5673,Easy Peasy Puppy Squeezy,Steve Mann,05-04-22,14
5674,Luck,Natalie Keller Reinert,05-04-22,17
5675,Being Mortal,Atul Gawande,10-07-14,15
5676,The Power of Moments,Chip Heath,10-07-14,15
5677,What Every BODY Is Saying,Joe Navarro,10-07-14,15
5678,Designing Your Life,Bill Burnett,10-07-14,15
5679,This Is Where You Belong,Melody Warnick,10-07-14,24
5680,The Price of Privilege,Madeline Levine PhD,10-07-14,21
5681,How to Win Friends and Influence People,Dale Carnegie,10-07-14,19
5682,Think Your Way to Success,Mark Rhodes,10-07-14,12
5683,The Yes Brain,Daniel J. Siegel,10-07-14,28
5684,Self-Care for Adult Children of Emotionally Immature Parents,Lindsay C. Gibson PsyD,10-07-14,17
5685,Meditation in Action,Chögyam Trungpa,10-07-14,3
5686,Miracles We Have Seen,Harley Rotbart,10-07-14,28
5687,Being Nobody Going Nowhere,Ayya Khema,10-07-14,20
5688,The Nazi and the Psychiatrist,Jack El-Hai,10-07-14,25
5689,The New Evil,Michael H. Stone MD,10-07-14,21
5690,The AI Revolution in Medicine,Peter Lee,10-07-14,20
5691,Decluttering at the Speed of Life,Dana K. White,10-07-14,15
5692,How to Release Anxiety,Gabrielle Bernstein,10-07-14,15
5693,Traumatic Stress,Bessel A. van der Kolk,10-07-14,38
5694,The Addictive Brain,Thad A. Polk,10-07-14,15
5695,How the Other Half Banks,Mehrsa Baradaran,08-31-16,24
5696,A Random Walk Down Wall Street,Burton G. Malkiel,08-31-16,28
5697,The Price of Inequality,Joseph E. Stiglitz,08-31-16,31
5698,The Invisible Hands,Steven Drobny,08-31-16,25
5699,Guide to Financial Markets (6th edition),Marc Levinson,08-31-16,16
5700,Leviathan,Eric Jay Dolin,08-31-16,30
5701,The Housing Boom and Bust,Thomas Sowell,08-31-16,17
5702,The Economics of Uncertainty,Connel Fullenkamp,08-31-16,35
5703,The Alpha Masters,Maneet Ahuja,08-31-16,24
5704,The Little Book of Big Profits from Small Stocks + Website,Hilary Kramer,08-31-16,21
5705,Predictably Irrational,Dan Ariely,08-31-16,15
5706,The Franchisee Handbook,Mark Siebert,08-31-16,21
5707,Attract Money Now,Joe Vitale,08-31-16,17
5708,Why Marx Was Right,Terry Eagleton,08-31-16,17
5709,Inside the Black Box,Rishi K. Narang,08-31-16,18
5710,Keeping Up with the Quants,Thomas H. Davenport,08-31-16,23
5711,The Road Less Stupid,Keith J. Cunningham,08-31-16,22
5712,Advice That Sticks,Moira Somers,08-31-16,14
5713,Money Games,Weijian Shan,08-31-16,21
5714,The Business of Venture Capital (3rd Edition),Mahendra Ramsinghani,08-31-16,21
5715,Shards of Honor,Lois McMaster Bujold,05-01-09,21
5716,Fool Moon,Jim Butcher,05-01-09,24
5717,The Green Mile,Stephen King,05-01-09,17
5718,The Primal Hunter 5,Zogarth,05-01-09,25
5719,Unsouled,Will Wight,05-01-09,17
5720,Outland,Dennis E. Taylor,05-01-09,30
5721,Knife of Dreams,Robert Jordan,05-01-09,39
5722,Caliban's War,James S. A. Corey,05-01-09,24
5723,The City,Dean Koontz,05-01-09,28
5724,Dirty Wolf: A Curvy Girl and Wolf Shifter Romance,Aidy Award,05-01-09,21
5725,The Prestige,Christopher Priest,05-01-09,23
5726,The Talisman,Stephen King,05-01-09,15
5727,Wolves of the Calla,Stephen King,05-01-09,35
5728,Shadow of Night,Deborah Harkness,05-01-09,30
5729,Fear the Sky,Stephen Moss,05-01-09,35
5730,Star Wars: Darth Plagueis,James Luceno,05-01-09,18
5731,Summer Knight,Jim Butcher,05-01-09,27
5732,Path of Destruction,Drew Karpyshyn,05-01-09,20
5733,Death Masks,Jim Butcher,05-01-09,20
5734,Blood Rites,Jim Butcher,05-01-09,21
5735,The Dream Shall Never Die,Alex Salmond,09-10-15,15
5736,The Abuse of Power,Theresa May,09-10-15,33
5737,Habibitus (German Edition),Hengameh Yaghoobifarah,09-10-15,14
5738,Potere assoluto,Sergio Rizzo,09-10-15,9
5739,La España en la que Creo [The Spain in Which I Believe],Alfonso Guerra,09-10-15,18
5740,The Briefing,Sean Spicer,09-10-15,14
5741,To Obama,Jeanne Marie Laskas,09-10-15,18
5742,"Irlanda, ultima porta d'Europa",Enrico Franceschini,09-10-15,3
5743,"Europa, politica e passione",Giorgio Napolitano,09-10-15,5
5744,Deutschland außer Rand und Band,Petra Paulsen,09-10-15,14
5745,The Struggle for Catalonia,Raphael Minder,09-10-15,18
5746,Lotta alla mafia,Andrea Lattanzi Barcelò,09-10-15,1
5747,Die Berliner Mauer,Ralph Gerstenberg,09-10-15,8
5748,Watergate der Fall von Präsident Nixon,Heiko Petermann,09-10-15,8
5749,L'école forme-t-elle encore des citoyens ?,Xavier Darcos,09-10-15,15
5750,Engagez vous ! Entretien à l'usage des jeunes générations,Gilles Vanderpooten,09-10-15,23
5751,The Underdog in American Politics,Karl G. Trautman,09-10-15,17
5752,"Conte, Renzi e la Giustizia. Governo a rischio",Stefano Folli,09-10-15,3
5753,"Brexit, cosa cambia con l'addio all'Europa",Antonello Guerrera,09-10-15,3
5754,"""Effetto Emilia"" su Pd, M5s e centrodestra",Goffredo De Marchis,09-10-15,3
5755,The Dressmaker of Khair Khana,Gayle Tzemach Lemmon,03-15-11,25
5756,Blood Gun Money,Ioan Grillo,03-15-11,24
5757,Russian Roulette,David Corn,03-15-11,21
5758,The Exile,Cathy Scott-Clark,03-15-11,25
5759,Armies of Sand,Kenneth M. Pollack,03-15-11,24
5760,The Global Age,Ian Kershaw,03-15-11,30
5761,No Mission Is Impossible,Michael Bar-Zohar,03-15-11,22
5762,The Great Successor,Anna Fifield,03-15-11,30
5763,Games Without Rules,Tamim Ansary,03-15-11,26
5764,The Invention of Russia,Arkady Ostrovsky,03-15-11,26
5765,War with Russia?,Stephen F. Cohen,03-15-11,17
5766,The Naked Don't Fear the Water,Matthieu Aikins,03-15-11,21
5767,México en el precipicio,Macario Schettino,03-15-11,15
5768,Quarterly Essay 90: Voice of Reason,Megan Davis,03-15-11,11
5769,Trading with the Enemy,Hugo Meijer,03-15-11,21
5770,An Improbable Friendship,Anthony David,03-15-11,20
5771,Notes on a Foreign Country,Suzy Hansen,03-15-11,21
5772,On Palestine,Noam Chomsky,03-15-11,15
5773,Overreach,Susan L. Shirk,03-15-11,21
5774,"A Concise History of the Middle East, Ninth Edition",Arthur Goldschmidt Jr.,03-15-11,26
5775,Longitudes & Attitudes,Thomas L. Friedman,02-14-03,15
5776,Kabul,Jerry Dunleavy,02-14-03,32
5777,Uncivil Rites,Steven Salaita,02-14-03,20
5778,Syria Burning,Charles Glass,02-14-03,7
5779,ReTargeting Iran,David Barsamian,02-14-03,13
5780,Syrian Dust,Francesca Borri,02-14-03,17
5781,Love in a Time of War,Lara Marlowe,02-14-03,18
5782,The Land Beyond the Border,Johannes Becke,02-14-03,17
5783,Chasing Utopia,David Leach,02-14-03,16
5784,Die den Sturm ernten,Michael Lüders,02-14-03,11
5785,Our Separate Ways,Dana H. Allin,02-14-03,22
5786,Suitcase Filled with Nails,Yvonne Wakefield,02-14-03,17
5787,Kingdom of the Unjust,Medea Benjamin,02-14-03,17
5788,Fast Times in Palestine,Pamela J. Olson,02-14-03,22
5789,In Jerusalem,Lis Harris,02-14-03,18
5790,A Dangerous Delusion,Peter Oborne,02-14-03,10
5791,The Devil We Don't Know,Nonie Darwish,02-14-03,16
5792,Walking Free,Munjed Al Muderis,02-14-03,16
5793,The Second Arab Awakening,Adeed Dawisha,02-14-03,16
5794,Digital World War,Haroon K. Ullah,02-14-03,6
5795,Nothing to Be Frightened Of,Julian Barnes,02-15-22,24
5796,The New Urban Crisis,Richard Florida,02-15-22,24
5797,Disruptive Witness,Alan Noble,02-15-22,23
5798,iGen,Jean M. Twenge Ph.D.,02-15-22,18
5799,The End of Faith,Sam Harris,02-15-22,28
5800,Great Figures of the Civil Rights Movement,Hasan Kwame Jeffries,02-15-22,30
5801,Uneasy Peace,Patrick Sharkey,02-15-22,21
5802,How to Change Minds,Rob Jolles,02-15-22,20
5803,Die Wise,Stephen Jenkinson,02-15-22,63
5804,Ashamed of the Gospel,John MacArthur,02-15-22,20
5805,Dawn of Detroit,Tiya Miles,02-15-22,25
5806,The Art of Death,Edwidge Danticat,02-15-22,17
5807,Goat Castle,Karen L. Cox,02-15-22,24
5808,When Crack Was King,Donovan X. Ramsey,02-15-22,32
5809,Healing Racial Trauma,Sheila Wise Rowe,02-15-22,17
5810,"Love, Money, and Parenting",Matthias Doepke,02-15-22,21
5811,Bowling Alone: Revised and Updated,Robert D. Putnam,02-15-22,24
5812,The Grid,Gretchen Bakke,02-15-22,18
5813,Uncivil Agreement,Lilliana Mason,02-15-22,14
5814,Generations,Jean M. Twenge PhD,02-15-22,28
5815,La fine dell'impero,Enrico Franceschini,03-01-22,15
5816,Russland verstehen - Russische Geschichte für Einsteiger,Manuel Schneider,03-01-22,9
