,Title,Author,Release date,Price $
7291,Silent Child,Sarah A. Denzil,08-31-17,19
7292,The Collector,Daniel Silva,07-18-23,32
7293,Kala,Colin Walsh,07-25-23,32
7294,The Devil in the White City,Erik Larson,12-29-02,24
7295,The Only One Left,Riley Sager,06-20-23,32
7296,Those Empty Eyes,Charlie Donlea,03-28-23,28
7297,Old God's Time,Sebastian Barry,03-21-23,26
7298,Only the Dead,Jack Carr,05-16-23,28
7299,Never Lie,Freida McFadden,11-08-22,43
7300,Too Late,Colleen Hoover,06-27-23,35
7301,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7302,The Ritual,Shantel Tessier,05-09-23,25
7303,Fortune Teller,Jana DeLeon,07-25-23,20
7304,Murder in Bermuda,James Patterson,05-24-23,25
7305,Playground,Aron Beauregard,12-19-22,17
7306,The Controller,Matt Brolly,01-30-23,25
7307,Final Vows,Karen Kingsbury,07-25-23,17
7308,Homecoming,Kate Morton,04-04-23,19
7309,Killers of the Flower Moon,David Grann,04-18-17,17
7310,After Death,Dean Koontz,07-18-23,25
7311,Silent Child,Sarah A. Denzil,08-31-17,19
7312,The Collector,Daniel Silva,07-18-23,32
7313,Kala,Colin Walsh,07-25-23,32
7314,The Devil in the White City,Erik Larson,12-29-02,24
7315,The Only One Left,Riley Sager,06-20-23,32
7316,Those Empty Eyes,Charlie Donlea,03-28-23,28
7317,Old God's Time,Sebastian Barry,03-21-23,26
7318,Only the Dead,Jack Carr,05-16-23,28
7319,Never Lie,Freida McFadden,11-08-22,43
7320,Too Late,Colleen Hoover,06-27-23,35
7321,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7322,The Ritual,Shantel Tessier,05-09-23,25
7323,Fortune Teller,Jana DeLeon,07-25-23,20
7324,Murder in Bermuda,James Patterson,05-24-23,25
7325,Playground,Aron Beauregard,12-19-22,17
7326,The Controller,Matt Brolly,01-30-23,25
7327,Final Vows,Karen Kingsbury,07-25-23,17
7328,Homecoming,Kate Morton,04-04-23,19
7329,Killers of the Flower Moon,David Grann,04-18-17,17
7330,After Death,Dean Koontz,07-18-23,25
7331,Silent Child,Sarah A. Denzil,08-31-17,19
7332,The Collector,Daniel Silva,07-18-23,32
7333,Kala,Colin Walsh,07-25-23,32
7334,The Devil in the White City,Erik Larson,12-29-02,24
7335,The Only One Left,Riley Sager,06-20-23,32
7336,Those Empty Eyes,Charlie Donlea,03-28-23,28
7337,Old God's Time,Sebastian Barry,03-21-23,26
7338,Only the Dead,Jack Carr,05-16-23,28
7339,Never Lie,Freida McFadden,11-08-22,43
7340,Too Late,Colleen Hoover,06-27-23,35
7341,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7342,The Ritual,Shantel Tessier,05-09-23,25
7343,Fortune Teller,Jana DeLeon,07-25-23,20
7344,Murder in Bermuda,James Patterson,05-24-23,25
7345,Playground,Aron Beauregard,12-19-22,17
7346,The Controller,Matt Brolly,01-30-23,25
7347,Final Vows,Karen Kingsbury,07-25-23,17
7348,Homecoming,Kate Morton,04-04-23,19
7349,Killers of the Flower Moon,David Grann,04-18-17,17
7350,After Death,Dean Koontz,07-18-23,25
7351,Silent Child,Sarah A. Denzil,08-31-17,19
7352,The Collector,Daniel Silva,07-18-23,32
7353,Kala,Colin Walsh,07-25-23,32
7354,The Devil in the White City,Erik Larson,12-29-02,24
7355,The Only One Left,Riley Sager,06-20-23,32
7356,Those Empty Eyes,Charlie Donlea,03-28-23,28
7357,Old God's Time,Sebastian Barry,03-21-23,26
7358,Only the Dead,Jack Carr,05-16-23,28
7359,Never Lie,Freida McFadden,11-08-22,43
7360,Too Late,Colleen Hoover,06-27-23,35
7361,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7362,The Ritual,Shantel Tessier,05-09-23,25
7363,Fortune Teller,Jana DeLeon,07-25-23,20
7364,Murder in Bermuda,James Patterson,05-24-23,25
7365,Playground,Aron Beauregard,12-19-22,17
7366,The Controller,Matt Brolly,01-30-23,25
7367,Final Vows,Karen Kingsbury,07-25-23,17
7368,Homecoming,Kate Morton,04-04-23,19
7369,Killers of the Flower Moon,David Grann,04-18-17,17
7370,After Death,Dean Koontz,07-18-23,25
7371,Silent Child,Sarah A. Denzil,08-31-17,19
7372,The Collector,Daniel Silva,07-18-23,32
7373,Kala,Colin Walsh,07-25-23,32
7374,The Devil in the White City,Erik Larson,12-29-02,24
7375,The Only One Left,Riley Sager,06-20-23,32
7376,Those Empty Eyes,Charlie Donlea,03-28-23,28
7377,Old God's Time,Sebastian Barry,03-21-23,26
7378,Only the Dead,Jack Carr,05-16-23,28
7379,Never Lie,Freida McFadden,11-08-22,43
7380,Too Late,Colleen Hoover,06-27-23,35
7381,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7382,The Ritual,Shantel Tessier,05-09-23,25
7383,Fortune Teller,Jana DeLeon,07-25-23,20
7384,Murder in Bermuda,James Patterson,05-24-23,25
7385,Playground,Aron Beauregard,12-19-22,17
7386,The Controller,Matt Brolly,01-30-23,25
7387,Final Vows,Karen Kingsbury,07-25-23,17
7388,Homecoming,Kate Morton,04-04-23,19
7389,Killers of the Flower Moon,David Grann,04-18-17,17
7390,After Death,Dean Koontz,07-18-23,25
7391,Silent Child,Sarah A. Denzil,08-31-17,19
7392,The Collector,Daniel Silva,07-18-23,32
7393,Kala,Colin Walsh,07-25-23,32
7394,The Devil in the White City,Erik Larson,12-29-02,24
7395,The Only One Left,Riley Sager,06-20-23,32
7396,Those Empty Eyes,Charlie Donlea,03-28-23,28
7397,Old God's Time,Sebastian Barry,03-21-23,26
7398,Only the Dead,Jack Carr,05-16-23,28
7399,Never Lie,Freida McFadden,11-08-22,43
7400,Too Late,Colleen Hoover,06-27-23,35
7401,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7402,The Ritual,Shantel Tessier,05-09-23,25
7403,Fortune Teller,Jana DeLeon,07-25-23,20
7404,Murder in Bermuda,James Patterson,05-24-23,25
7405,Playground,Aron Beauregard,12-19-22,17
7406,The Controller,Matt Brolly,01-30-23,25
7407,Final Vows,Karen Kingsbury,07-25-23,17
7408,Homecoming,Kate Morton,04-04-23,19
7409,Killers of the Flower Moon,David Grann,04-18-17,17
7410,After Death,Dean Koontz,07-18-23,25
7411,Silent Child,Sarah A. Denzil,08-31-17,19
7412,The Collector,Daniel Silva,07-18-23,32
7413,Kala,Colin Walsh,07-25-23,32
7414,The Devil in the White City,Erik Larson,12-29-02,24
7415,The Only One Left,Riley Sager,06-20-23,32
7416,Those Empty Eyes,Charlie Donlea,03-28-23,28
7417,Old God's Time,Sebastian Barry,03-21-23,26
7418,Only the Dead,Jack Carr,05-16-23,28
7419,Never Lie,Freida McFadden,11-08-22,43
7420,Too Late,Colleen Hoover,06-27-23,35
7421,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7422,The Ritual,Shantel Tessier,05-09-23,25
7423,Fortune Teller,Jana DeLeon,07-25-23,20
7424,Murder in Bermuda,James Patterson,05-24-23,25
7425,Playground,Aron Beauregard,12-19-22,17
7426,The Controller,Matt Brolly,01-30-23,25
7427,Final Vows,Karen Kingsbury,07-25-23,17
7428,Homecoming,Kate Morton,04-04-23,19
7429,Killers of the Flower Moon,David Grann,04-18-17,17
7430,After Death,Dean Koontz,07-18-23,25
7431,Silent Child,Sarah A. Denzil,08-31-17,19
7432,The Collector,Daniel Silva,07-18-23,32
7433,Kala,Colin Walsh,07-25-23,32
7434,The Devil in the White City,Erik Larson,12-29-02,24
7435,The Only One Left,Riley Sager,06-20-23,32
7436,Those Empty Eyes,Charlie Donlea,03-28-23,28
7437,Old God's Time,Sebastian Barry,03-21-23,26
7438,Only the Dead,Jack Carr,05-16-23,28
7439,Never Lie,Freida McFadden,11-08-22,43
7440,Too Late,Colleen Hoover,06-27-23,35
7441,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7442,The Ritual,Shantel Tessier,05-09-23,25
7443,Fortune Teller,Jana DeLeon,07-25-23,20
7444,Murder in Bermuda,James Patterson,05-24-23,25
7445,Playground,Aron Beauregard,12-19-22,17
7446,The Controller,Matt Brolly,01-30-23,25
7447,Final Vows,Karen Kingsbury,07-25-23,17
7448,Homecoming,Kate Morton,04-04-23,19
7449,Killers of the Flower Moon,David Grann,04-18-17,17
7450,After Death,Dean Koontz,07-18-23,25
7451,Silent Child,Sarah A. Denzil,08-31-17,19
7452,The Collector,Daniel Silva,07-18-23,32
7453,Kala,Colin Walsh,07-25-23,32
7454,The Devil in the White City,Erik Larson,12-29-02,24
7455,The Only One Left,Riley Sager,06-20-23,32
7456,Those Empty Eyes,Charlie Donlea,03-28-23,28
7457,Old God's Time,Sebastian Barry,03-21-23,26
7458,Only the Dead,Jack Carr,05-16-23,28
7459,Never Lie,Freida McFadden,11-08-22,43
7460,Too Late,Colleen Hoover,06-27-23,35
7461,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7462,The Ritual,Shantel Tessier,05-09-23,25
7463,Fortune Teller,Jana DeLeon,07-25-23,20
7464,Murder in Bermuda,James Patterson,05-24-23,25
7465,Playground,Aron Beauregard,12-19-22,17
7466,The Controller,Matt Brolly,01-30-23,25
7467,Final Vows,Karen Kingsbury,07-25-23,17
7468,Homecoming,Kate Morton,04-04-23,19
7469,Killers of the Flower Moon,David Grann,04-18-17,17
7470,After Death,Dean Koontz,07-18-23,25
7471,Silent Child,Sarah A. Denzil,08-31-17,19
7472,The Collector,Daniel Silva,07-18-23,32
7473,Kala,Colin Walsh,07-25-23,32
7474,The Devil in the White City,Erik Larson,12-29-02,24
7475,The Only One Left,Riley Sager,06-20-23,32
7476,Those Empty Eyes,Charlie Donlea,03-28-23,28
7477,Old God's Time,Sebastian Barry,03-21-23,26
7478,Only the Dead,Jack Carr,05-16-23,28
7479,Never Lie,Freida McFadden,11-08-22,43
7480,Too Late,Colleen Hoover,06-27-23,35
7481,Exploring Deviations in Bloodlines,Raul Serbin,06-16-23,15
7482,The Ritual,Shantel Tessier,05-09-23,25
7483,Fortune Teller,Jana DeLeon,07-25-23,20
7484,Murder in Bermuda,James Patterson,05-24-23,25
7485,Playground,Aron Beauregard,12-19-22,17
7486,The Controller,Matt Brolly,01-30-23,25
7487,Final Vows,Karen Kingsbury,07-25-23,17
7488,Homecoming,Kate Morton,04-04-23,19
7489,Killers of the Flower Moon,David Grann,04-18-17,17
7490,After Death,Dean Koontz,07-18-23,25
7491,Silent Child,Sarah A. Denzil,08-31-17,19
7492,The Collector,Daniel Silva,07-18-23,32
7493,Kala,Colin Walsh,07-25-23,32
7494,The Devil in the White City,Erik Larson,12-29-02,24
7495,The Only One Left,Riley Sager,06-20-23,32
7496,Those Empty Eyes,Charlie Donlea,03-28-23,28
7497,Old God's Time,Sebastian Barry,03-21-23,26
7498,Only the Dead,Jack Carr,05-16-23,28
7499,Never Lie,Freida McFadden,11-08-22,43
7500,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7501,Dark Future,Glenn Beck,07-22-23,25
7502,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7503,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7504,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7505,Blowback,Miles Taylor,07-18-23,23
7506,The Devil in the White City,Erik Larson,12-29-02,24
7507,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7508,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7509,"""Cause Unknown""",Ed Dowd,06-02-23,18
7510,48 Laws of Power,Robert Greene,05-01-15,15
7511,The Warrior Poet Way,John Lovell,07-11-23,28
7512,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7513,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7514,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7515,You Will Own Nothing,Carol Roth,07-18-23,32
7516,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7517,Mythos,Stephen Fry,08-27-19,15
7518,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7519,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7520,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7521,Dark Future,Glenn Beck,07-22-23,25
7522,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7523,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7524,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7525,Blowback,Miles Taylor,07-18-23,23
7526,The Devil in the White City,Erik Larson,12-29-02,24
7527,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7528,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7529,"""Cause Unknown""",Ed Dowd,06-02-23,18
7530,48 Laws of Power,Robert Greene,05-01-15,15
7531,The Warrior Poet Way,John Lovell,07-11-23,28
7532,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7533,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7534,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7535,You Will Own Nothing,Carol Roth,07-18-23,32
7536,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7537,Mythos,Stephen Fry,08-27-19,15
7538,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7539,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7540,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7541,Dark Future,Glenn Beck,07-22-23,25
7542,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7543,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7544,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7545,Blowback,Miles Taylor,07-18-23,23
7546,The Devil in the White City,Erik Larson,12-29-02,24
7547,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7548,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7549,"""Cause Unknown""",Ed Dowd,06-02-23,18
7550,48 Laws of Power,Robert Greene,05-01-15,15
7551,The Warrior Poet Way,John Lovell,07-11-23,28
7552,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7553,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7554,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7555,You Will Own Nothing,Carol Roth,07-18-23,32
7556,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7557,Mythos,Stephen Fry,08-27-19,15
7558,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7559,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7560,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7561,Dark Future,Glenn Beck,07-22-23,25
7562,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7563,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7564,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7565,Blowback,Miles Taylor,07-18-23,23
7566,The Devil in the White City,Erik Larson,12-29-02,24
7567,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7568,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7569,"""Cause Unknown""",Ed Dowd,06-02-23,18
7570,48 Laws of Power,Robert Greene,05-01-15,15
7571,The Warrior Poet Way,John Lovell,07-11-23,28
7572,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7573,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7574,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7575,You Will Own Nothing,Carol Roth,07-18-23,32
7576,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7577,Mythos,Stephen Fry,08-27-19,15
7578,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7579,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7580,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7581,Dark Future,Glenn Beck,07-22-23,25
7582,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7583,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7584,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7585,Blowback,Miles Taylor,07-18-23,23
7586,The Devil in the White City,Erik Larson,12-29-02,24
7587,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7588,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7589,"""Cause Unknown""",Ed Dowd,06-02-23,18
7590,48 Laws of Power,Robert Greene,05-01-15,15
7591,The Warrior Poet Way,John Lovell,07-11-23,28
7592,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7593,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7594,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7595,You Will Own Nothing,Carol Roth,07-18-23,32
7596,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7597,Mythos,Stephen Fry,08-27-19,15
7598,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7599,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7600,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7601,Dark Future,Glenn Beck,07-22-23,25
7602,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7603,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7604,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7605,Blowback,Miles Taylor,07-18-23,23
7606,The Devil in the White City,Erik Larson,12-29-02,24
7607,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7608,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7609,"""Cause Unknown""",Ed Dowd,06-02-23,18
7610,48 Laws of Power,Robert Greene,05-01-15,15
7611,The Warrior Poet Way,John Lovell,07-11-23,28
7612,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7613,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7614,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7615,You Will Own Nothing,Carol Roth,07-18-23,32
7616,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7617,Mythos,Stephen Fry,08-27-19,15
7618,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7619,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7620,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7621,Dark Future,Glenn Beck,07-22-23,25
7622,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7623,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7624,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7625,Blowback,Miles Taylor,07-18-23,23
7626,The Devil in the White City,Erik Larson,12-29-02,24
7627,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7628,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7629,"""Cause Unknown""",Ed Dowd,06-02-23,18
7630,48 Laws of Power,Robert Greene,05-01-15,15
7631,The Warrior Poet Way,John Lovell,07-11-23,28
7632,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7633,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7634,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7635,You Will Own Nothing,Carol Roth,07-18-23,32
7636,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7637,Mythos,Stephen Fry,08-27-19,15
7638,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7639,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7640,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7641,Dark Future,Glenn Beck,07-22-23,25
7642,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7643,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7644,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7645,Blowback,Miles Taylor,07-18-23,23
7646,The Devil in the White City,Erik Larson,12-29-02,24
7647,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7648,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7649,"""Cause Unknown""",Ed Dowd,06-02-23,18
7650,48 Laws of Power,Robert Greene,05-01-15,15
7651,The Warrior Poet Way,John Lovell,07-11-23,28
7652,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7653,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7654,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7655,You Will Own Nothing,Carol Roth,07-18-23,32
7656,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7657,Mythos,Stephen Fry,08-27-19,15
7658,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7659,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7660,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7661,Dark Future,Glenn Beck,07-22-23,25
7662,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7663,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7664,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7665,Blowback,Miles Taylor,07-18-23,23
7666,The Devil in the White City,Erik Larson,12-29-02,24
7667,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7668,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7669,"""Cause Unknown""",Ed Dowd,06-02-23,18
7670,48 Laws of Power,Robert Greene,05-01-15,15
7671,The Warrior Poet Way,John Lovell,07-11-23,28
7672,The Obstacle Is the Way,Ryan Holiday,02-14-23,28
7673,Man's Search for Meaning,Viktor E. Frankl,10-13-04,14
7674,Braiding Sweetgrass,Robin Wall Kimmerer,12-27-15,35
7675,You Will Own Nothing,Carol Roth,07-18-23,32
7676,12 Rules for Life,Jordan B. Peterson,01-23-18,24
7677,Mythos,Stephen Fry,08-27-19,15
7678,Talking to Strangers,Malcolm Gladwell,09-10-19,18
7679,101 Essays That Will Change the Way You Think,Brianna Wiest,08-21-18,17
7680,The Saad Truth About Happiness,Gad Saad,07-25-23,26
7681,Dark Future,Glenn Beck,07-22-23,25
7682,Human Rights: A Basic Handbook for UN Staff,Justin Scaborough,06-10-23,15
7683,Into the Bright Sunshine,Samuel G. Freedman,07-25-23,21
7684,Urban Analytics Is Advancing to Support Energy Transitions,Fernando Ortz,06-10-23,7
7685,Blowback,Miles Taylor,07-18-23,23
7686,The Devil in the White City,Erik Larson,12-29-02,24
7687,By Hands Now Known,Margaret A. Burnham,09-27-22,18
7688,Spare,Prince Harry The Duke of Sussex,01-10-23,25
7689,"""Cause Unknown""",Ed Dowd,06-02-23,18
